Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
INN08543,3,0,2,0,Meal_Plan_1,0,Room_Type_4,42,2018,7,24,Online,0,0,0,168.3,1,Not_Canceled
INN23004,2,0,0,3,Meal_Plan_1,0,Room_Type_1,146,2017,12,29,Offline,0,0,0,75,0,Not_Canceled
INN06952,2,0,1,1,Meal_Plan_1,0,Room_Type_1,66,2018,4,4,Online,0,0,0,105.3,1,Not_Canceled
INN22733,1,0,1,1,Meal_Plan_1,0,Room_Type_1,3,2018,12,19,Online,1,0,1,89.5,1,Not_Canceled
INN23462,2,0,2,5,Not_Selected,0,Room_Type_1,15,2018,12,28,Online,0,0,0,98.11,2,Not_Canceled
INN30980,1,0,1,0,Not_Selected,0,Room_Type_1,21,2018,9,25,Online,0,0,0,87.01,1,Not_Canceled
INN34587,2,0,0,2,Meal_Plan_2,0,Room_Type_1,74,2017,9,18,Offline,0,0,0,101.5,0,Not_Canceled
INN25944,2,0,1,0,Meal_Plan_1,0,Room_Type_1,13,2018,3,20,Offline,0,0,0,85,1,Not_Canceled
INN11270,2,1,0,1,Meal_Plan_1,0,Room_Type_1,118,2018,8,11,Online,0,0,0,114.3,1,Not_Canceled
INN18168,2,0,0,2,Meal_Plan_2,0,Room_Type_1,28,2018,1,8,Offline,0,0,0,97,0,Not_Canceled
INN22228,2,0,0,3,Meal_Plan_1,0,Room_Type_1,76,2018,2,18,Online,0,0,0,80.3,0,Not_Canceled
INN07846,2,0,2,3,Meal_Plan_1,0,Room_Type_1,11,2017,10,11,Corporate,0,0,0,100,0,Not_Canceled
INN08905,2,1,2,4,Meal_Plan_1,0,Room_Type_1,38,2017,10,31,Offline,0,0,0,64.72,1,Not_Canceled
INN23688,1,0,0,2,Meal_Plan_1,0,Room_Type_1,41,2018,2,9,Online,0,0,0,57.83,1,Not_Canceled
INN08148,2,0,1,2,Meal_Plan_1,0,Room_Type_1,15,2018,2,12,Offline,0,0,0,40.67,0,Not_Canceled
INN31643,1,0,0,2,Meal_Plan_2,0,Room_Type_1,74,2017,9,18,Offline,0,0,0,80,0,Not_Canceled
INN19934,2,0,1,4,Meal_Plan_1,0,Room_Type_1,148,2017,12,30,Offline,0,0,0,67,0,Not_Canceled
INN11821,2,0,2,2,Meal_Plan_1,1,Room_Type_2,22,2017,12,4,Online,0,0,0,102.88,0,Not_Canceled
INN31367,1,0,1,1,Meal_Plan_1,0,Room_Type_1,85,2018,7,25,Online,0,0,0,99.9,1,Not_Canceled
INN28009,2,0,2,4,Not_Selected,0,Room_Type_1,3,2018,5,13,Online,0,0,0,122.33,2,Not_Canceled
INN33237,1,0,1,1,Meal_Plan_1,0,Room_Type_1,3,2018,7,18,Corporate,0,0,0,79,1,Not_Canceled
INN30201,3,0,1,4,Meal_Plan_2,0,Room_Type_4,118,2018,8,1,Online,0,0,0,189,2,Not_Canceled
INN09615,1,0,0,2,Meal_Plan_1,0,Room_Type_1,32,2017,11,20,Offline,0,0,0,73,0,Not_Canceled
INN15481,4,0,2,0,Meal_Plan_1,0,Room_Type_6,1,2018,12,25,Online,0,0,0,120,2,Not_Canceled
INN04830,2,0,1,4,Not_Selected,0,Room_Type_4,56,2017,12,30,Online,0,0,0,105.75,2,Not_Canceled
INN19097,2,2,1,2,Meal_Plan_1,0,Room_Type_6,1,2018,4,29,Online,0,0,0,211,1,Not_Canceled
INN19341,2,0,0,2,Meal_Plan_2,0,Room_Type_1,74,2017,9,18,Offline,0,0,0,101.5,0,Not_Canceled
INN23072,2,0,0,1,Not_Selected,0,Room_Type_4,0,2017,8,18,Online,0,0,0,129,0,Not_Canceled
INN09092,2,0,2,2,Not_Selected,0,Room_Type_1,65,2018,11,19,Online,0,0,0,63.58,0,Not_Canceled
INN29588,2,0,2,1,Not_Selected,0,Room_Type_1,20,2018,9,24,Online,0,0,0,129,2,Not_Canceled
INN00338,2,0,1,1,Not_Selected,0,Room_Type_1,175,2018,7,23,Online,0,0,0,85.5,1,Not_Canceled
INN21517,2,0,2,5,Not_Selected,1,Room_Type_1,10,2018,1,17,Online,0,0,0,78.5,2,Not_Canceled
INN25249,2,1,1,2,Meal_Plan_1,0,Room_Type_1,79,2018,12,9,Online,0,0,0,109.8,2,Not_Canceled
INN34184,3,0,1,2,Meal_Plan_1,0,Room_Type_4,73,2018,4,15,Online,0,0,0,137.7,2,Not_Canceled
INN16395,2,0,0,2,Meal_Plan_1,0,Room_Type_1,8,2018,5,10,Online,0,0,0,126,0,Not_Canceled
INN18958,2,0,0,1,Meal_Plan_1,0,Room_Type_1,56,2018,6,8,Offline,0,0,0,120,0,Not_Canceled
INN31536,1,0,0,3,Meal_Plan_1,0,Room_Type_1,92,2018,6,16,Online,0,0,0,135.9,1,Not_Canceled
INN12532,2,0,2,2,Meal_Plan_1,0,Room_Type_1,95,2018,7,15,Offline,0,0,0,79.56,0,Not_Canceled
INN10224,2,0,0,3,Meal_Plan_1,0,Room_Type_1,44,2018,2,17,Offline,0,0,0,75,0,Not_Canceled
INN23649,2,0,1,1,Meal_Plan_1,1,Room_Type_1,10,2018,8,8,Online,0,0,0,160,1,Not_Canceled
INN20795,2,0,0,3,Meal_Plan_1,0,Room_Type_1,85,2018,7,5,Offline,0,0,0,86.36,0,Not_Canceled
INN32583,2,0,2,5,Meal_Plan_1,1,Room_Type_4,84,2018,7,31,Online,0,0,0,141.69,1,Not_Canceled
INN02113,2,0,1,3,Meal_Plan_1,0,Room_Type_4,115,2018,5,2,Offline,0,0,0,90.95,1,Not_Canceled
INN27438,1,0,0,1,Meal_Plan_1,1,Room_Type_1,35,2018,12,14,Corporate,0,0,0,79,1,Not_Canceled
INN04978,2,0,0,2,Not_Selected,1,Room_Type_1,9,2018,8,23,Online,0,0,0,137,2,Not_Canceled
INN03367,1,0,1,0,Meal_Plan_1,0,Room_Type_1,4,2018,9,12,Online,0,0,0,110.11,1,Not_Canceled
INN08585,1,0,1,2,Meal_Plan_1,0,Room_Type_1,20,2018,9,19,Corporate,0,0,0,119,0,Not_Canceled
INN28133,2,0,1,5,Meal_Plan_1,0,Room_Type_4,2,2018,6,13,Offline,0,0,0,90.95,0,Not_Canceled
INN35034,2,0,2,1,Meal_Plan_1,0,Room_Type_1,2,2018,2,21,Offline,0,0,0,82,0,Not_Canceled
INN26152,2,0,0,2,Meal_Plan_1,0,Room_Type_1,49,2018,1,15,Online,0,0,0,69.22,1,Not_Canceled
INN28114,2,0,0,1,Not_Selected,0,Room_Type_1,41,2018,12,2,Online,0,0,0,88,1,Not_Canceled
INN04217,1,0,0,1,Meal_Plan_1,0,Room_Type_1,12,2018,12,14,Online,0,0,0,75.2,0,Not_Canceled
INN15029,2,0,0,2,Meal_Plan_1,0,Room_Type_2,169,2018,8,18,Online,0,0,0,97.54,2,Not_Canceled
INN10402,2,0,1,4,Meal_Plan_1,0,Room_Type_1,148,2017,12,30,Offline,0,0,0,67,0,Not_Canceled
INN06091,1,0,1,0,Meal_Plan_1,0,Room_Type_1,13,2018,12,5,Online,0,0,0,96,0,Not_Canceled
INN03714,2,0,0,1,Meal_Plan_1,0,Room_Type_1,0,2018,9,27,Corporate,0,0,0,160,0,Not_Canceled
INN13375,1,0,0,3,Meal_Plan_1,1,Room_Type_1,8,2017,10,20,Online,0,0,0,129,1,Not_Canceled
INN29740,2,0,0,2,Not_Selected,0,Room_Type_1,4,2017,9,1,Online,0,0,0,96,1,Not_Canceled
INN27526,2,0,1,4,Meal_Plan_2,0,Room_Type_1,38,2018,12,21,Online,0,0,0,120.7,1,Not_Canceled
INN01786,3,0,2,3,Meal_Plan_1,0,Room_Type_4,97,2018,7,21,Online,0,0,0,141.3,2,Not_Canceled
INN26956,1,0,0,3,Meal_Plan_1,0,Room_Type_1,19,2017,10,6,Offline,1,1,0,80,0,Not_Canceled
INN08374,2,1,1,1,Meal_Plan_1,0,Room_Type_1,60,2018,4,30,Offline,0,0,0,114.57,0,Not_Canceled
INN35167,2,0,1,3,Meal_Plan_1,0,Room_Type_1,42,2018,11,24,Offline,0,0,0,68,0,Not_Canceled
INN07316,2,0,1,3,Meal_Plan_1,0,Room_Type_1,147,2018,9,12,Online,0,0,0,126.9,1,Not_Canceled
INN23763,2,0,0,1,Not_Selected,0,Room_Type_2,37,2017,12,24,Online,0,0,0,69.53,1,Not_Canceled
INN17411,2,0,2,2,Meal_Plan_1,0,Room_Type_4,70,2018,4,16,Online,0,0,0,107.95,2,Not_Canceled
INN24198,2,0,0,2,Not_Selected,0,Room_Type_1,32,2018,12,16,Online,0,0,0,88,1,Not_Canceled
INN10685,1,0,1,0,Not_Selected,0,Room_Type_1,7,2018,5,16,Online,0,0,0,78.8,0,Not_Canceled
INN13809,2,0,0,1,Not_Selected,0,Room_Type_1,0,2018,7,29,Online,0,0,0,89,0,Not_Canceled
INN27731,1,0,1,5,Meal_Plan_1,0,Room_Type_1,177,2018,3,21,Offline,0,0,0,75.2,0,Not_Canceled
INN31198,1,0,0,1,Meal_Plan_1,0,Room_Type_1,8,2018,3,2,Online,0,0,0,86,0,Not_Canceled
INN15390,2,0,0,2,Meal_Plan_1,0,Room_Type_1,68,2017,9,29,Offline,0,0,0,65,0,Not_Canceled
INN35736,2,0,0,4,Meal_Plan_1,0,Room_Type_1,112,2018,5,4,Online,0,0,0,111.78,1,Not_Canceled
INN18403,2,0,2,2,Meal_Plan_1,0,Room_Type_1,64,2018,3,13,Online,0,0,0,73.95,1,Not_Canceled
INN06354,1,0,1,2,Meal_Plan_1,0,Room_Type_1,224,2017,10,2,Online,0,0,0,0,0,Not_Canceled
INN17155,1,0,0,1,Meal_Plan_1,0,Room_Type_1,7,2018,12,13,Corporate,0,0,0,79,0,Not_Canceled
INN15023,2,0,1,1,Not_Selected,0,Room_Type_1,64,2018,11,19,Online,0,0,0,79.2,2,Not_Canceled
INN10927,1,0,0,2,Meal_Plan_1,0,Room_Type_1,1,2018,12,15,Online,0,0,0,88,1,Not_Canceled
INN09954,2,0,2,2,Meal_Plan_1,0,Room_Type_1,23,2018,4,2,Offline,0,0,0,95,2,Not_Canceled
INN33469,1,0,0,1,Meal_Plan_1,0,Room_Type_1,3,2018,4,21,Online,0,0,0,95,1,Not_Canceled
INN33507,2,0,0,3,Not_Selected,0,Room_Type_4,0,2017,9,3,Online,0,0,0,121.33,0,Not_Canceled
INN03743,1,0,0,3,Meal_Plan_2,0,Room_Type_1,36,2017,10,13,Offline,0,0,0,91,0,Not_Canceled
INN30320,2,0,1,0,Meal_Plan_1,0,Room_Type_1,31,2018,5,22,Online,0,0,0,108.9,2,Not_Canceled
INN29090,2,0,0,3,Meal_Plan_1,0,Room_Type_1,27,2018,12,7,Online,0,0,0,104,2,Not_Canceled
INN27916,2,0,0,2,Not_Selected,0,Room_Type_1,47,2018,9,9,Online,0,0,0,125.1,2,Not_Canceled
INN29290,0,2,0,2,Meal_Plan_1,0,Room_Type_2,61,2018,12,8,Online,0,0,0,91.6,0,Not_Canceled
INN05173,2,0,2,5,Meal_Plan_1,0,Room_Type_1,107,2018,12,31,Offline,0,0,0,103.57,0,Not_Canceled
INN32462,2,0,2,2,Not_Selected,0,Room_Type_1,54,2018,11,18,Online,0,0,0,74.8,1,Not_Canceled
INN30031,2,0,1,5,Meal_Plan_1,0,Room_Type_4,13,2018,4,5,Online,0,0,0,130.33,0,Not_Canceled
INN15905,2,0,1,3,Meal_Plan_1,0,Room_Type_1,66,2018,11,7,Online,0,0,0,179.1,2,Not_Canceled
INN28566,3,0,0,1,Meal_Plan_1,0,Room_Type_4,213,2018,12,17,Online,0,0,0,110.7,0,Not_Canceled
INN03929,1,0,0,2,Meal_Plan_1,0,Room_Type_1,192,2018,6,24,Offline,0,0,0,95,0,Not_Canceled
INN19757,2,0,0,3,Not_Selected,0,Room_Type_1,17,2018,12,8,Online,0,0,0,92.67,0,Not_Canceled
INN28936,3,0,2,4,Meal_Plan_1,0,Room_Type_4,31,2018,6,26,Online,0,0,0,112.14,3,Not_Canceled
INN09325,2,0,0,1,Not_Selected,0,Room_Type_1,71,2018,11,3,Online,0,0,0,79.2,2,Not_Canceled
INN01401,1,0,0,2,Meal_Plan_1,0,Room_Type_1,13,2018,1,28,Offline,0,0,0,62,0,Not_Canceled
INN03039,2,0,2,4,Meal_Plan_1,0,Room_Type_1,6,2017,8,12,Online,0,0,0,90,2,Not_Canceled
INN11308,2,0,0,2,Meal_Plan_1,0,Room_Type_1,9,2017,11,18,Corporate,0,0,0,75,0,Not_Canceled
INN00648,2,0,0,3,Meal_Plan_1,0,Room_Type_1,37,2018,10,13,Offline,0,0,0,105,0,Not_Canceled
INN00242,2,0,1,2,Meal_Plan_1,0,Room_Type_1,1,2017,10,9,Online,0,0,0,139.33,0,Not_Canceled
INN04310,2,0,0,3,Meal_Plan_1,0,Room_Type_1,50,2018,8,16,Online,0,0,0,135.9,2,Not_Canceled
INN16502,2,0,0,3,Meal_Plan_1,0,Room_Type_1,28,2017,9,15,Online,0,0,0,84,0,Not_Canceled
INN27141,2,1,0,3,Meal_Plan_1,0,Room_Type_1,27,2018,10,20,Offline,0,0,0,85,1,Not_Canceled
INN09023,2,0,1,3,Meal_Plan_1,0,Room_Type_1,78,2018,3,24,Online,0,0,0,70.03,1,Not_Canceled
INN33351,1,0,0,1,Meal_Plan_1,0,Room_Type_1,164,2017,10,2,Offline,0,0,0,100,0,Not_Canceled
INN13315,1,0,2,1,Meal_Plan_1,0,Room_Type_1,25,2018,12,17,Online,0,0,0,96,0,Not_Canceled
INN09425,2,0,0,2,Meal_Plan_1,0,Room_Type_1,141,2018,9,23,Online,0,0,0,123.8,1,Not_Canceled
INN10268,2,0,0,1,Not_Selected,0,Room_Type_1,0,2018,4,16,Online,0,0,0,89,1,Not_Canceled
INN09531,2,0,1,3,Meal_Plan_1,0,Room_Type_1,64,2018,4,4,Online,0,0,0,99.45,1,Not_Canceled
INN03113,2,1,2,3,Meal_Plan_1,0,Room_Type_1,68,2018,2,13,Offline,0,0,0,58,1,Not_Canceled
INN35278,1,2,2,4,Meal_Plan_1,0,Room_Type_1,22,2018,2,13,Online,0,0,0,108.5,0,Not_Canceled
INN08135,2,0,0,3,Meal_Plan_1,0,Room_Type_4,174,2018,9,8,Offline,0,0,0,90.95,0,Not_Canceled
INN09189,2,0,1,1,Meal_Plan_1,0,Room_Type_1,137,2018,9,12,Offline,0,0,0,89.75,0,Not_Canceled
INN19734,2,0,0,2,Not_Selected,0,Room_Type_1,0,2018,8,31,Online,0,0,0,139,2,Not_Canceled
INN35645,2,0,1,3,Meal_Plan_1,0,Room_Type_1,1,2017,8,10,Online,0,0,0,89,0,Not_Canceled
INN06387,2,0,1,4,Meal_Plan_1,0,Room_Type_4,32,2017,10,26,Offline,0,0,0,68,1,Not_Canceled
INN08778,2,0,2,2,Meal_Plan_1,0,Room_Type_1,204,2017,10,9,Offline,0,0,0,72.75,0,Not_Canceled
INN00278,1,0,2,1,Meal_Plan_1,0,Room_Type_1,33,2018,3,5,Online,0,0,0,82.9,2,Not_Canceled
INN33832,3,0,2,1,Meal_Plan_1,0,Room_Type_4,20,2017,10,18,Offline,0,0,0,105,1,Not_Canceled
INN17140,2,0,2,5,Not_Selected,0,Room_Type_1,60,2017,7,3,Online,0,0,0,60.27,0,Not_Canceled
INN30132,2,0,0,1,Meal_Plan_1,0,Room_Type_1,52,2017,10,23,Online,0,0,0,72.76,1,Not_Canceled
INN33843,2,0,2,4,Meal_Plan_1,0,Room_Type_1,109,2018,6,26,Online,0,0,0,102.28,1,Not_Canceled
INN28005,3,0,1,4,Meal_Plan_1,1,Room_Type_4,145,2018,8,8,Online,0,0,0,148.1,2,Not_Canceled
INN14951,2,0,1,0,Not_Selected,0,Room_Type_1,5,2018,8,29,Offline,0,0,0,75,0,Not_Canceled
INN18045,2,0,0,1,Meal_Plan_2,0,Room_Type_4,5,2018,5,20,Online,0,0,0,194,2,Not_Canceled
INN04004,2,0,2,2,Meal_Plan_1,0,Room_Type_1,33,2018,4,16,Online,0,0,0,103.05,1,Not_Canceled
INN18965,2,0,0,2,Not_Selected,0,Room_Type_1,11,2018,10,21,Online,0,0,0,140,0,Not_Canceled
INN35465,2,0,0,2,Meal_Plan_1,0,Room_Type_1,48,2018,9,14,Offline,0,0,0,130,0,Not_Canceled
INN20569,1,0,2,2,Meal_Plan_1,0,Room_Type_4,61,2018,3,12,Online,0,0,0,82.45,1,Not_Canceled
INN16260,2,0,0,2,Meal_Plan_1,0,Room_Type_1,74,2017,9,15,Online,0,0,0,89.25,3,Not_Canceled
INN21133,1,0,0,2,Meal_Plan_1,0,Room_Type_1,151,2018,1,19,Offline,0,0,0,71,0,Not_Canceled
INN23809,3,0,2,3,Meal_Plan_1,0,Room_Type_1,61,2018,11,12,Offline,0,0,0,92.65,2,Not_Canceled
INN07459,2,0,1,1,Meal_Plan_1,0,Room_Type_1,35,2017,10,26,Offline,0,0,0,76.5,1,Not_Canceled
INN31412,1,0,2,1,Meal_Plan_1,0,Room_Type_1,116,2018,2,28,Offline,0,0,0,75,0,Not_Canceled
INN04868,2,0,1,1,Meal_Plan_1,0,Room_Type_1,159,2018,4,9,Offline,0,0,0,70,1,Not_Canceled
INN22086,1,0,0,1,Meal_Plan_1,0,Room_Type_1,55,2017,11,10,Online,0,0,0,73.8,2,Not_Canceled
INN35446,2,0,0,1,Meal_Plan_1,0,Room_Type_1,1,2017,9,10,Online,0,0,0,114,1,Not_Canceled
INN11421,2,0,0,2,Meal_Plan_2,0,Room_Type_1,102,2017,10,16,Offline,0,0,0,109,0,Not_Canceled
INN29908,1,0,0,1,Meal_Plan_1,0,Room_Type_1,43,2017,10,13,Offline,0,0,0,75,0,Not_Canceled
INN10115,2,0,2,1,Meal_Plan_1,0,Room_Type_1,98,2018,10,30,Online,0,0,0,90.6,1,Not_Canceled
INN31679,1,0,1,1,Meal_Plan_1,0,Room_Type_1,3,2017,8,10,Offline,0,0,0,75,0,Not_Canceled
INN23262,2,0,2,1,Meal_Plan_1,0,Room_Type_1,88,2018,6,26,Online,0,0,0,102.3,1,Not_Canceled
INN01317,1,0,0,2,Meal_Plan_1,0,Room_Type_1,64,2018,5,17,Corporate,0,0,0,130,0,Not_Canceled
INN16560,2,0,0,3,Meal_Plan_1,0,Room_Type_1,38,2018,6,30,Online,0,0,0,117.9,2,Not_Canceled
INN16290,2,0,2,4,Meal_Plan_1,0,Room_Type_1,80,2018,3,26,Offline,0,0,0,80.75,0,Not_Canceled
INN13641,2,0,0,1,Not_Selected,0,Room_Type_1,0,2018,4,13,Online,0,0,0,89,1,Not_Canceled
INN14161,2,0,2,2,Meal_Plan_1,0,Room_Type_1,83,2018,5,1,Offline,0,0,0,75,1,Not_Canceled
INN17597,2,0,0,3,Meal_Plan_1,0,Room_Type_1,2,2018,12,6,Online,0,0,0,106.33,1,Not_Canceled
INN04801,2,0,0,4,Not_Selected,0,Room_Type_1,15,2018,12,28,Online,0,0,0,102,2,Not_Canceled
INN13717,2,0,1,3,Meal_Plan_1,0,Room_Type_1,163,2018,8,8,Online,0,0,0,78.96,1,Not_Canceled
INN25147,0,2,2,2,Meal_Plan_1,0,Room_Type_2,38,2018,12,2,Online,0,0,0,77.86,1,Not_Canceled
INN27734,1,0,0,1,Meal_Plan_1,0,Room_Type_4,14,2018,9,22,Online,0,0,0,184,2,Not_Canceled
INN12897,1,0,1,1,Meal_Plan_1,0,Room_Type_1,60,2017,10,12,Offline,0,0,0,60,0,Not_Canceled
INN00820,1,0,0,2,Meal_Plan_1,0,Room_Type_1,1,2017,11,10,Corporate,1,0,1,40,1,Not_Canceled
INN05402,2,0,2,1,Meal_Plan_1,0,Room_Type_1,271,2018,12,3,Online,0,0,0,71.64,0,Not_Canceled
INN00232,2,1,1,3,Meal_Plan_1,0,Room_Type_1,77,2018,5,12,Online,0,0,0,135.15,1,Not_Canceled
INN09113,2,2,2,3,Meal_Plan_1,0,Room_Type_6,9,2018,9,30,Online,0,0,0,245,1,Not_Canceled
INN10980,1,0,0,2,Meal_Plan_1,0,Room_Type_1,2,2017,8,19,Complementary,0,0,0,0,0,Not_Canceled
INN10736,2,0,0,2,Meal_Plan_1,0,Room_Type_1,1,2017,9,30,Offline,1,1,0,102.6,0,Not_Canceled
INN09537,2,0,2,3,Not_Selected,0,Room_Type_1,13,2018,8,21,Online,0,0,0,82.4,0,Not_Canceled
INN23709,1,0,1,0,Meal_Plan_1,0,Room_Type_1,3,2017,8,2,Complementary,0,0,0,0,1,Not_Canceled
INN00256,2,0,2,4,Not_Selected,0,Room_Type_1,60,2017,11,15,Online,0,0,0,76,1,Not_Canceled
INN31665,2,0,0,2,Meal_Plan_1,0,Room_Type_1,30,2018,6,2,Offline,0,0,0,140,0,Not_Canceled
INN27838,2,0,0,2,Meal_Plan_2,0,Room_Type_1,39,2017,8,14,Offline,0,0,0,101.5,0,Not_Canceled
INN25229,1,0,0,1,Meal_Plan_1,0,Room_Type_1,99,2018,2,19,Corporate,0,0,0,81,0,Not_Canceled
INN13548,1,0,0,3,Meal_Plan_1,0,Room_Type_1,98,2017,12,29,Offline,0,0,0,52.7,0,Not_Canceled
INN05412,2,0,0,1,Meal_Plan_1,1,Room_Type_1,60,2018,10,11,Online,0,0,0,127.8,1,Not_Canceled
INN19450,2,1,0,1,Meal_Plan_1,0,Room_Type_4,3,2017,11,28,Offline,0,0,0,77.6,0,Not_Canceled
INN16182,2,2,0,3,Meal_Plan_1,0,Room_Type_2,8,2017,12,15,Online,0,0,0,160.83,0,Not_Canceled
INN15985,2,0,0,2,Meal_Plan_1,0,Room_Type_1,68,2017,9,29,Offline,0,0,0,65,0,Not_Canceled
INN01616,2,0,2,3,Meal_Plan_2,0,Room_Type_1,53,2018,5,21,Offline,0,0,0,131.52,0,Not_Canceled
INN16879,2,0,2,1,Meal_Plan_1,0,Room_Type_1,21,2018,3,12,Online,0,0,0,112,1,Not_Canceled
INN26309,2,2,0,3,Meal_Plan_2,0,Room_Type_6,15,2018,3,3,Online,0,0,0,242.33,2,Not_Canceled
INN16377,2,0,2,5,Meal_Plan_1,0,Room_Type_4,79,2018,11,19,Online,0,0,0,91.2,2,Not_Canceled
INN08579,1,0,1,1,Meal_Plan_1,0,Room_Type_1,6,2018,10,17,Corporate,0,0,0,95,0,Not_Canceled
INN07294,2,0,0,1,Meal_Plan_1,0,Room_Type_1,27,2018,6,9,Offline,0,0,0,120,0,Not_Canceled
INN31125,1,0,0,1,Meal_Plan_1,0,Room_Type_1,7,2017,8,28,Corporate,1,1,2,65,0,Not_Canceled
INN15910,2,0,0,1,Meal_Plan_1,0,Room_Type_1,0,2018,8,16,Online,0,0,0,207,1,Not_Canceled
INN02182,2,0,2,1,Meal_Plan_1,0,Room_Type_1,10,2018,10,2,Offline,0,0,0,85,0,Not_Canceled
INN00404,2,0,1,2,Meal_Plan_1,0,Room_Type_2,81,2018,1,29,Online,0,0,0,62.37,2,Not_Canceled
INN34242,0,2,0,1,Meal_Plan_1,0,Room_Type_2,180,2018,8,20,Online,0,0,0,97.54,1,Not_Canceled
INN30230,2,0,2,2,Meal_Plan_1,0,Room_Type_1,55,2018,3,19,Online,0,0,0,93.5,1,Not_Canceled
INN17579,1,0,2,1,Meal_Plan_2,0,Room_Type_1,9,2017,8,15,Offline,0,0,0,36.25,0,Not_Canceled
INN31502,2,0,2,0,Meal_Plan_1,0,Room_Type_1,6,2017,12,27,Corporate,0,0,0,75,0,Not_Canceled
INN12156,2,0,0,2,Meal_Plan_1,0,Room_Type_1,29,2018,10,5,Online,0,0,0,152,2,Not_Canceled
INN25759,2,0,1,4,Meal_Plan_1,0,Room_Type_1,27,2017,10,5,Online,0,0,0,106.02,2,Not_Canceled
INN19160,2,0,0,2,Meal_Plan_1,0,Room_Type_1,68,2017,9,29,Offline,0,0,0,48,0,Not_Canceled
INN14138,2,0,0,3,Meal_Plan_1,0,Room_Type_4,106,2018,8,9,Online,0,0,0,131.4,2,Not_Canceled
INN19001,2,0,2,2,Meal_Plan_1,0,Room_Type_1,157,2018,8,28,Offline,0,0,0,80.75,2,Not_Canceled
INN02604,2,0,0,2,Meal_Plan_1,0,Room_Type_1,106,2018,12,27,Online,0,0,0,104,1,Not_Canceled
INN29034,2,0,2,1,Meal_Plan_1,0,Room_Type_1,132,2018,7,17,Offline,0,0,0,72.25,0,Not_Canceled
INN30370,1,1,0,1,Meal_Plan_1,0,Room_Type_1,5,2017,9,2,Offline,0,0,0,60,1,Not_Canceled
INN05576,2,0,0,3,Meal_Plan_1,0,Room_Type_4,130,2018,9,29,Online,0,0,0,139.5,2,Not_Canceled
INN19912,2,2,2,1,Meal_Plan_1,0,Room_Type_6,98,2018,10,30,Online,0,0,0,156.6,1,Not_Canceled
INN23535,2,0,0,1,Not_Selected,1,Room_Type_1,2,2017,12,11,Online,0,0,0,94,0,Not_Canceled
INN05389,2,0,1,2,Meal_Plan_1,0,Room_Type_4,35,2018,1,29,Online,0,0,0,82.45,1,Not_Canceled
INN03292,1,0,2,0,Meal_Plan_1,0,Room_Type_1,9,2018,5,29,Online,0,0,0,97.02,1,Not_Canceled
INN20849,2,0,0,1,Meal_Plan_1,0,Room_Type_1,207,2018,10,4,Online,0,0,0,108.9,3,Not_Canceled
INN12770,1,0,1,0,Meal_Plan_1,0,Room_Type_1,5,2017,10,5,Corporate,1,0,1,65,0,Not_Canceled
INN08122,2,0,0,1,Meal_Plan_1,1,Room_Type_4,1,2017,10,15,Online,0,0,0,145,0,Not_Canceled
INN19123,1,0,1,1,Not_Selected,0,Room_Type_1,2,2018,2,8,Online,0,0,0,75,1,Not_Canceled
INN07497,2,0,0,3,Meal_Plan_1,0,Room_Type_1,19,2017,10,6,Offline,1,1,0,90,0,Not_Canceled
INN06340,1,0,1,5,Meal_Plan_1,0,Room_Type_1,14,2018,12,6,Online,0,0,0,76.78,0,Not_Canceled
INN05716,2,0,0,2,Meal_Plan_1,0,Room_Type_5,38,2018,9,16,Online,0,0,0,137.52,0,Not_Canceled
INN24043,0,2,0,2,Meal_Plan_1,0,Room_Type_2,130,2018,10,21,Online,0,0,0,110.7,1,Not_Canceled
INN27793,1,0,0,3,Meal_Plan_1,0,Room_Type_1,151,2018,1,19,Offline,0,0,0,80,0,Not_Canceled
INN25054,2,0,2,3,Meal_Plan_1,0,Room_Type_1,68,2018,4,2,Online,0,0,0,89.93,1,Not_Canceled
INN09392,3,0,1,0,Meal_Plan_1,0,Room_Type_4,59,2018,3,28,Online,0,0,0,123.3,2,Not_Canceled
INN14266,1,0,0,1,Not_Selected,0,Room_Type_1,8,2018,4,8,Online,0,0,0,64.68,1,Not_Canceled
INN19305,2,1,0,2,Meal_Plan_1,1,Room_Type_1,91,2018,8,3,Online,0,0,0,148.5,1,Not_Canceled
INN24719,2,0,0,4,Meal_Plan_1,0,Room_Type_1,110,2017,12,9,Offline,0,0,0,70,0,Not_Canceled
INN01180,2,0,0,2,Meal_Plan_2,0,Room_Type_1,39,2017,8,14,Offline,0,0,0,101.5,0,Not_Canceled
INN32119,2,0,1,2,Meal_Plan_1,0,Room_Type_4,60,2018,3,18,Online,0,0,0,83.16,1,Not_Canceled
INN22148,2,0,0,1,Not_Selected,0,Room_Type_1,9,2018,1,29,Online,0,0,0,75,0,Not_Canceled
INN08531,3,0,0,1,Meal_Plan_1,0,Room_Type_4,28,2018,6,21,Online,0,0,0,147,2,Not_Canceled
INN25883,1,0,0,1,Meal_Plan_1,0,Room_Type_1,6,2017,12,16,Online,0,0,0,81,1,Not_Canceled
